site_specific	S	new_grp	mean	sd
6626	Ph	Streptococcus mitis	Post-Tx-offIS-24M	-0.460869205156241	0.386292778737176
6627	Ph	Streptococcus mitis	Post-Tx-onIS-1M	-0.357408455154076	0.284716962082513
6628	Ph	Streptococcus mitis	Post-Tx-onIS-2M	0.369706821083931	0.63322799530592
6629	Ph	Streptococcus mitis	Post-Tx-onIS-3M	-0.295922304655243	0.131341199040208
6630	Ph	Streptococcus mitis	Post-Tx-onIS-6M	0.414229028430754	0.64015673227745
6631	Ph	Streptococcus mitis	Pre-Tx	0	0
6632	Ph	Streptococcus mutans	Post-Tx-offIS-24M	-0.176381272076077	0
6633	Ph	Streptococcus mutans	Post-Tx-onIS-1M	-0.309957337961158	0
6634	Ph	Streptococcus mutans	Post-Tx-onIS-2M	-0.179666723589474	0
6635	Ph	Streptococcus mutans	Post-Tx-onIS-3M	-0.135921066596165	0.722319078675467
6636	Ph	Streptococcus mutans	Post-Tx-onIS-6M	0.717795685095775	0
6637	Ph	Streptococcus mutans	Pre-Tx	0	0
6638	Ph	Streptococcus oralis	Post-Tx-offIS-12M	-0.470373846939608	0.418761274915068
6639	Ph	Streptococcus oralis	Post-Tx-offIS-24M	-0.137412674419959	0.436490376569693
6640	Ph	Streptococcus oralis	Post-Tx-onIS-1M	0.179443266381592	0.296657239853665
6641	Ph	Streptococcus oralis	Post-Tx-onIS-2M	-0.181864130950508	0.640898834283148
6642	Ph	Streptococcus oralis	Post-Tx-onIS-3M	-0.468174926678501	0.74378499516806
6643	Ph	Streptococcus oralis	Post-Tx-onIS-6M	1.06736564501357	0
6644	Ph	Streptococcus oralis	Pre-Tx	0	0
6645	Ph	Streptococcus parasanguinis	Post-Tx-offIS-12M	0.0867348465211549	0.448647071619698
6646	Ph	Streptococcus parasanguinis	Post-Tx-offIS-24M	0.0368697898746181	0.197681799806545
6647	Ph	Streptococcus parasanguinis	Post-Tx-onIS-1M	-0.0897899421458384	0
6648	Ph	Streptococcus parasanguinis	Post-Tx-onIS-2M	0.610877360577775	0.192654582163068
6649	Ph	Streptococcus parasanguinis	Post-Tx-onIS-3M	-0.153748908939913	0.116394198336495
6650	Ph	Streptococcus parasanguinis	Post-Tx-onIS-6M	0.188301023673102	0.539816733563692
6651	Ph	Streptococcus parasanguinis	Pre-Tx	0	0
6652	Ph	Streptococcus pseudopneumoniae	Post-Tx-offIS-12M	0.548898375152421	0
6653	Ph	Streptococcus pseudopneumoniae	Post-Tx-onIS-1M	0.806358007163727	0
6654	Ph	Streptococcus pseudopneumoniae	Post-Tx-onIS-2M	1.77789857882191	0
6655	Ph	Streptococcus pseudopneumoniae	Post-Tx-onIS-6M	1.19084732253012	0
6656	Ph	Streptococcus pseudopneumoniae	Pre-Tx	0	0
6657	Ph	Streptococcus salivarius	Post-Tx-offIS-12M	-0.221706769447886	0.768214826489241
6658	Ph	Streptococcus salivarius	Post-Tx-offIS-24M	0.209214097324644	0.570531018490585
6659	Ph	Streptococcus salivarius	Post-Tx-onIS-1M	-0.358994844642038	1.09874579646375
6660	Ph	Streptococcus salivarius	Post-Tx-onIS-2M	0.310492489224529	0.962996897187583
6661	Ph	Streptococcus salivarius	Post-Tx-onIS-3M	-0.708992888947523	0.718315119908699
6662	Ph	Streptococcus salivarius	Post-Tx-onIS-6M	-0.00801216726974008	0.98192750683415
6663	Ph	Streptococcus salivarius	Pre-Tx	0	0
6664	Ph	Streptococcus sanguinis	Post-Tx-offIS-12M	0.067531538429388	0.561533558089702
6665	Ph	Streptococcus sanguinis	Post-Tx-offIS-24M	-0.0332951082421305	0.397574101374737
6666	Ph	Streptococcus sanguinis	Post-Tx-onIS-1M	-0.596266756752172	0.101403235307343
6667	Ph	Streptococcus sanguinis	Post-Tx-onIS-2M	0.0416234001024118	0.693164965335556
6668	Ph	Streptococcus sanguinis	Post-Tx-onIS-3M	-0.602033843402218	0.693613379088633
6669	Ph	Streptococcus sanguinis	Post-Tx-onIS-6M	0.316504703610358	0.453504680241229
6670	Ph	Streptococcus sanguinis	Pre-Tx	0	0
6671	Ph	Streptococcus thermophilus	Post-Tx-offIS-12M	-0.0763465007485578	0.727861276855222
6672	Ph	Streptococcus thermophilus	Post-Tx-offIS-24M	-0.0797580541411755	0.865265251752435
6673	Ph	Streptococcus thermophilus	Post-Tx-onIS-1M	0.106710111348916	0.2192091960395
6674	Ph	Streptococcus thermophilus	Post-Tx-onIS-2M	0.122978677050588	1.15809114106885
6675	Ph	Streptococcus thermophilus	Post-Tx-onIS-3M	-0.378065814555852	0.382204164159639
6676	Ph	Streptococcus thermophilus	Post-Tx-onIS-6M	0.0165256662120597	0.637619707115887
6677	Ph	Streptococcus thermophilus	Pre-Tx	0	0
6678	Ph	Veillonella NA	Post-Tx-offIS-12M	-0.123578545080853	0
6679	Ph	Veillonella NA	Post-Tx-offIS-24M	-0.123578545080853	0
6680	Ph	Veillonella NA	Post-Tx-onIS-1M	-0.987399067201475	0
6681	Ph	Veillonella NA	Post-Tx-onIS-2M	0.5471751673565	0.842922150272901
6682	Ph	Veillonella NA	Post-Tx-onIS-3M	-0.773419399732946	0
6683	Ph	Veillonella NA	Post-Tx-onIS-6M	0.742645451553644	0
6684	Ph	Veillonella NA	Pre-Tx	0	0
6685	Ph	Veillonella atypica	Post-Tx-onIS-1M	-0.0985956623208278	0.503473762044293
6686	Ph	Veillonella atypica	Post-Tx-onIS-2M	0.301255959014333	0.161881017690949
6687	Ph	Veillonella atypica	Post-Tx-onIS-3M	-0.454605373611849	0
6688	Ph	Veillonella atypica	Post-Tx-onIS-6M	0.689769032755052	0
6689	Ph	Veillonella atypica	Pre-Tx	0	0
6690	Ph	Veillonella parvula	Post-Tx-offIS-12M	-0.0113271207662296	0.352033790899864
6691	Ph	Veillonella parvula	Post-Tx-offIS-24M	0.0539813264485392	0.219387560649161
6692	Ph	Veillonella parvula	Post-Tx-onIS-1M	-0.0052590374580033	0.418992522386701
6693	Ph	Veillonella parvula	Post-Tx-onIS-2M	0.673339767585703	0.787666048753886
6694	Ph	Veillonella parvula	Post-Tx-onIS-3M	-0.254811353606788	0.466447059516554
6695	Ph	Veillonella parvula	Post-Tx-onIS-6M	0.454965577569553	0.811124378419652
6696	Ph	Veillonella parvula	Pre-Tx	0	0
6697	Ph	Williamsia NA	Post-Tx-offIS-12M	-0.123578545080853	0
6698	Ph	Williamsia NA	Post-Tx-offIS-24M	0.0640716633430314	0.0988155492948869
6699	Ph	Williamsia NA	Pre-Tx	0	0
6700	Ph	Williamsia herbipolensis	Post-Tx-offIS-12M	0.524475210803608	0.43688444544759
6701	Ph	Williamsia herbipolensis	Post-Tx-onIS-6M	0.280076662088521	0
6702	Ph	Williamsia herbipolensis	Pre-Tx	0	0
6703	Ph	[Ruminococcus] gnavus group NA	Post-Tx-onIS-2M	0.562896989050647	0
6704	Ph	[Ruminococcus] gnavus group NA	Pre-Tx	0	0
6705	Ph	[Ruminococcus] torques group NA	Post-Tx-offIS-12M	-0.0761784117362755	0.670148623699541
6706	Ph	[Ruminococcus] torques group NA	Post-Tx-offIS-24M	-0.563430588971832	0
6707	Ph	[Ruminococcus] torques group NA	Post-Tx-onIS-1M	-0.101768122361122	0
6708	Ph	[Ruminococcus] torques group NA	Post-Tx-onIS-2M	0.365242939357411	0
6709	Ph	[Ruminococcus] torques group NA	Post-Tx-onIS-3M	-0.167448204820132	0.26264403270358
6710	Ph	[Ruminococcus] torques group NA	Post-Tx-onIS-6M	-0.353165581383014	0
6711	Ph	[Ruminococcus] torques group NA	Pre-Tx	0	0
6712	Ra	0	Post-Tx-offIS-12M	-0.135925549533943	0.728017909705183
6713	Ra	0	Post-Tx-offIS-24M	-0.0532581389166985	0.358110493749724
6714	Ra	0	Post-Tx-onIS-1M	-0.0411154537994772	1.25779818834136
6715	Ra	0	Post-Tx-onIS-2M	0.707797864426879	0.958249226762414
6716	Ra	0	Post-Tx-onIS-3M	0.288595494387926	0.742777424628188
6717	Ra	0	Post-Tx-onIS-6M	-0.353402798382098	0.655917487606448
6718	Ra	0	Pre-Tx	0	0
6719	Ra	Abiotrophia NA	Post-Tx-offIS-12M	-0.198149081078166	0.314038095255411
6720	Ra	Abiotrophia NA	Post-Tx-offIS-24M	0.179410723485389	0
6721	Ra	Abiotrophia NA	Post-Tx-onIS-2M	1.12699764453207	0
6722	Ra	Abiotrophia NA	Post-Tx-onIS-3M	1.38009018401552	0
6723	Ra	Abiotrophia NA	Post-Tx-onIS-6M	-0.313330357514308	0
6724	Ra	Abiotrophia NA	Pre-Tx	0	0
6725	Ra	Abiotrophia defectiva	Post-Tx-onIS-1M	0.340772862608037	0
6726	Ra	Abiotrophia defectiva	Post-Tx-onIS-2M	0.881474259880399	0
6727	Ra	Abiotrophia defectiva	Post-Tx-onIS-3M	0.714380229434776	0
6728	Ra	Abiotrophia defectiva	Pre-Tx	0	0
6729	Ra	Acidibacter NA	Post-Tx-offIS-12M	0.14162086563593	0.0430675184617424
6730	Ra	Acidibacter NA	Post-Tx-onIS-1M	0.145191099337079	0
6731	Ra	Acidibacter NA	Post-Tx-onIS-2M	0.117502533654659	0.0462563891215397
6732	Ra	Acidibacter NA	Post-Tx-onIS-3M	0.161169447611527	0
6733	Ra	Acidibacter NA	Pre-Tx	0	0
6734	Ra	Acinetobacter NA	Post-Tx-offIS-12M	-0.18756319650658	0.119791567952811
6735	Ra	Acinetobacter NA	Post-Tx-offIS-24M	-0.102857766478178	0
6736	Ra	Acinetobacter NA	Post-Tx-onIS-2M	0.514909815609062	0
6737	Ra	Acinetobacter NA	Pre-Tx	0	0
6738	Ra	Acinetobacter johnsonii	Post-Tx-offIS-12M	-0.285755736407433	0
6739	Ra	Acinetobacter johnsonii	Post-Tx-offIS-24M	-0.13822003383338	0.317663727159132
6740	Ra	Acinetobacter johnsonii	Post-Tx-onIS-1M	-0.599541612365126	0
6741	Ra	Acinetobacter johnsonii	Post-Tx-onIS-2M	-0.599541612365126	0
6742	Ra	Acinetobacter johnsonii	Post-Tx-onIS-3M	-0.0945778959894438	0.714126536204811
6743	Ra	Acinetobacter johnsonii	Post-Tx-onIS-6M	0.0976302810978772	0.542189705580218
6744	Ra	Acinetobacter johnsonii	Pre-Tx	0	0
6745	Ra	Acinetobacter junii	Post-Tx-offIS-12M	-0.163972281918892	0
6746	Ra	Acinetobacter junii	Pre-Tx	0	0
6747	Ra	Acinetobacter lwoffii	Post-Tx-offIS-12M	0.153523814212478	0.19283651022133
6748	Ra	Acinetobacter lwoffii	Post-Tx-offIS-24M	0.304831372212456	0.214774081692293
6749	Ra	Acinetobacter lwoffii	Post-Tx-onIS-3M	0.312478483061877	0.219364806216129
6750	Ra	Acinetobacter lwoffii	Post-Tx-onIS-6M	0.24245182098623	0.461128404900927
6751	Ra	Acinetobacter lwoffii	Pre-Tx	0	0
6752	Ra	Acinetobacter pittii	Post-Tx-offIS-24M	0.396157121562429	0
6753	Ra	Acinetobacter pittii	Pre-Tx	0	0
6754	Ra	Acinetobacter radioresistens	Post-Tx-offIS-12M	0.583432176479712	0
6755	Ra	Acinetobacter radioresistens	Post-Tx-offIS-24M	0.456699581800189	0
6756	Ra	Acinetobacter radioresistens	Pre-Tx	0	0
6757	Ra	Acinetobacter ursingii	Post-Tx-offIS-24M	0.491912528118884	0
6758	Ra	Acinetobacter ursingii	Post-Tx-onIS-3M	0.446746638839296	0
6759	Ra	Acinetobacter ursingii	Pre-Tx	0	0
6760	Ra	Actinobacillus NA	Post-Tx-onIS-2M	0.531111329468327	0
6761	Ra	Actinobacillus NA	Pre-Tx	0	0
6762	Ra	Actinomyces NA	Post-Tx-offIS-12M	0.451833200739381	1.08210468151602
6763	Ra	Actinomyces NA	Post-Tx-offIS-24M	0.0247444437997832	0.130189611735743
6764	Ra	Actinomyces NA	Post-Tx-onIS-1M	-0.089445375915561	0
6765	Ra	Actinomyces NA	Post-Tx-onIS-2M	0.354495781687911	0.618547308135622
6766	Ra	Actinomyces NA	Post-Tx-onIS-3M	0.410468476609064	0.702274092391978
6767	Ra	Actinomyces NA	Post-Tx-onIS-6M	-0.118158639908877	0.276014490029252
6768	Ra	Actinomyces NA	Pre-Tx	0	0
6769	Ra	Actinomyces gerencseriae	Post-Tx-offIS-12M	0.123778510144053	0.0375665048724227
6770	Ra	Actinomyces gerencseriae	Post-Tx-offIS-24M	0.456568077553204	0
6771	Ra	Actinomyces gerencseriae	Pre-Tx	0	0
6772	Ra	Actinomyces ihuae	Post-Tx-offIS-12M	0.26708196619766	0
6773	Ra	Actinomyces ihuae	Post-Tx-offIS-24M	-0.103374330409721	0
6774	Ra	Actinomyces ihuae	Post-Tx-onIS-2M	0.446823276739769	0
6775	Ra	Actinomyces ihuae	Post-Tx-onIS-3M	0.0928142557157785	0.00678209868466676
6776	Ra	Actinomyces ihuae	Pre-Tx	0	0
6777	Ra	Actinomyces massiliensis	Post-Tx-offIS-12M	0.201897424243144	0
6778	Ra	Actinomyces massiliensis	Post-Tx-onIS-6M	0.205563476748372	0
6779	Ra	Actinomyces massiliensis	Pre-Tx	0	0
6780	Ra	Actinomyces naeslundii	Post-Tx-offIS-12M	0.25570934858606	0.741781314820837
6781	Ra	Actinomyces naeslundii	Post-Tx-offIS-24M	0.292018247596459	0.229707055971126
6782	Ra	Actinomyces naeslundii	Post-Tx-onIS-2M	0.149108197601659	0.0955169911117756
6783	Ra	Actinomyces naeslundii	Post-Tx-onIS-3M	0.873897714184246	0
6784	Ra	Actinomyces naeslundii	Post-Tx-onIS-6M	-0.313330357514308	0
6785	Ra	Actinomyces naeslundii	Pre-Tx	0	0
6786	Ra	Actinomyces oris	Post-Tx-onIS-3M	0.546562562879353	0
6787	Ra	Actinomyces oris	Pre-Tx	0	0
6788	Ra	Actinomyces viscosus	Post-Tx-onIS-3M	0.410385820386239	0
6789	Ra	Actinomyces viscosus	Pre-Tx	0	0
6790	Ra	Actinotignum NA	Post-Tx-onIS-3M	1.04571748405898	0
6791	Ra	Actinotignum NA	Pre-Tx	0	0
6792	Ra	Alloprevotella NA	Post-Tx-offIS-12M	-0.316229854123987	0
6793	Ra	Alloprevotella NA	Post-Tx-offIS-24M	0.179410723485389	0
6794	Ra	Alloprevotella NA	Post-Tx-onIS-2M	0.150210740075704	0
6795	Ra	Alloprevotella NA	Post-Tx-onIS-3M	-0.316229854123987	0
6796	Ra	Alloprevotella NA	Post-Tx-onIS-6M	-0.316229854123987	0
6797	Ra	Alloprevotella NA	Pre-Tx	0	0
6798	Ra	Anaerococcus NA	Post-Tx-offIS-12M	-0.53376576962536	0.299775881941692
6799	Ra	Anaerococcus NA	Post-Tx-offIS-24M	-0.163449880269249	0.0330394193585335
6800	Ra	Anaerococcus NA	Post-Tx-onIS-1M	0.299150830795166	0
6801	Ra	Anaerococcus NA	Post-Tx-onIS-2M	0.355579478072177	0.957948228984225
6802	Ra	Anaerococcus NA	Post-Tx-onIS-3M	0.640391690465058	0.966884031852853
6803	Ra	Anaerococcus NA	Pre-Tx	0	0
6804	Ra	Anaerococcus octavius	Post-Tx-offIS-12M	0.141035200502045	0.26728665791507
6805	Ra	Anaerococcus octavius	Post-Tx-offIS-24M	-0.00129714031743407	0.196279184657281
6806	Ra	Anaerococcus octavius	Post-Tx-onIS-3M	-0.0739287676383379	0.22287758815519
6807	Ra	Anaerococcus octavius	Post-Tx-onIS-6M	-0.128703939210585	0.0526998204500932
6808	Ra	Anaerococcus octavius	Pre-Tx	0	0
6809	Ra	Atopobium NA	Post-Tx-offIS-12M	-0.131132463402464	0
6810	Ra	Atopobium NA	Post-Tx-onIS-2M	0.844651643179943	0
6811	Ra	Atopobium NA	Post-Tx-onIS-3M	0.130671649566144	0.0658818479129213
6812	Ra	Atopobium NA	Post-Tx-onIS-6M	0.0451077959585738	0.249241365024532
6813	Ra	Atopobium NA	Pre-Tx	0	0
6814	Ra	Atopobium parvulum	Post-Tx-offIS-24M	0.30599972610181	0
6815	Ra	Atopobium parvulum	Post-Tx-onIS-3M	0.446746638839296	0
6816	Ra	Atopobium parvulum	Pre-Tx	0	0
6817	Ra	Atopobium vaginae	Post-Tx-offIS-24M	0.28570701933753	0
6818	Ra	Atopobium vaginae	Post-Tx-onIS-2M	0.155706503770617	0
6819	Ra	Atopobium vaginae	Pre-Tx	0	0
6820	Ra	Bacillus NA	Post-Tx-offIS-12M	0.254210971454096	0.155245691226427
6821	Ra	Bacillus NA	Post-Tx-onIS-1M	0.0843701577171591	0.00805021013074702
6822	Ra	Bacillus NA	Post-Tx-onIS-2M	0.11789797530646	0.398312731178091
6823	Ra	Bacillus NA	Post-Tx-onIS-3M	0.0816342554704247	0.347028086763871
6824	Ra	Bacillus NA	Pre-Tx	0	0
6825	Ra	Bacteroides NA	Post-Tx-onIS-1M	-0.51718289984093	0
6826	Ra	Bacteroides NA	Post-Tx-onIS-2M	-0.0404088029989889	0
6827	Ra	Bacteroides NA	Post-Tx-onIS-3M	-0.419572976154548	0
6828	Ra	Bacteroides NA	Pre-Tx	0	0
6829	Ra	Bacteroides vulgatus	Post-Tx-onIS-1M	-0.485850756130473	0
6830	Ra	Bacteroides vulgatus	Post-Tx-onIS-2M	-0.0711978517307988	0
6831	Ra	Bacteroides vulgatus	Post-Tx-onIS-3M	-0.241314277613008	0
6832	Ra	Bacteroides vulgatus	Pre-Tx	0	0
6833	Ra	Bradyrhizobium NA	Post-Tx-offIS-12M	0.183211926666606	0
6834	Ra	Bradyrhizobium NA	Post-Tx-onIS-1M	0.20965501305544	0.185229751710096
6835	Ra	Bradyrhizobium NA	Post-Tx-onIS-2M	0.148651377467264	0.0687904703834502
6836	Ra	Bradyrhizobium NA	Post-Tx-onIS-3M	0.269693236674667	0.0649636925875904
6837	Ra	Bradyrhizobium NA	Pre-Tx	0	0
6838	Ra	Brevibacterium paucivorans	Post-Tx-offIS-24M	-0.785767771670821	0
6839	Ra	Brevibacterium paucivorans	Pre-Tx	0	0
6840	Ra	Brevundimonas diminuta	Post-Tx-offIS-24M	0.407034621983283	0.233726109255709
6841	Ra	Brevundimonas diminuta	Pre-Tx	0	0
6842	Ra	Brevundimonas vesicularis	Post-Tx-offIS-24M	0.325786178988179	0
6843	Ra	Brevundimonas vesicularis	Pre-Tx	0	0
6844	Ra	Brochothrix thermosphacta	Post-Tx-onIS-2M	0.0815674854679871	0
6845	Ra	Brochothrix thermosphacta	Pre-Tx	0	0
6846	Ra	Bulleidia NA	Post-Tx-onIS-3M	0.702778095591773	0
6847	Ra	Bulleidia NA	Pre-Tx	0	0
6848	Ra	Campylobacter ureolyticus	Post-Tx-offIS-24M	0.164421091300153	0.0926541200228812
6849	Ra	Campylobacter ureolyticus	Pre-Tx	0	0
6850	Ra	Capnocytophaga NA	Post-Tx-offIS-12M	0.410674326940923	0
6851	Ra	Capnocytophaga NA	Post-Tx-offIS-24M	0.793381920955237	0
6852	Ra	Capnocytophaga NA	Post-Tx-onIS-1M	-0.062626595354654	1.31414306039229
6853	Ra	Capnocytophaga NA	Post-Tx-onIS-2M	0.198678316675432	1.04378577207373
6854	Ra	Capnocytophaga NA	Post-Tx-onIS-3M	0.615323082186431	1.18473527243055
6855	Ra	Capnocytophaga NA	Pre-Tx	0	0
6856	Ra	Capnocytophaga sputigena	Post-Tx-offIS-12M	-0.131132463402464	0
6857	Ra	Capnocytophaga sputigena	Post-Tx-onIS-2M	0.261606903368661	0
6858	Ra	Capnocytophaga sputigena	Post-Tx-onIS-6M	-0.131132463402464	0
6859	Ra	Capnocytophaga sputigena	Pre-Tx	0	0
6860	Ra	Cardiobacterium NA	Post-Tx-onIS-1M	0.202986406209727	0
6861	Ra	Cardiobacterium NA	Post-Tx-onIS-2M	0.0815674854679871	0
6862	Ra	Cardiobacterium NA	Pre-Tx	0	0
6863	Ra	Cardiobacterium hominis	Post-Tx-offIS-24M	0.0829265597307406	0
6864	Ra	Cardiobacterium hominis	Pre-Tx	0	0
6865	Ra	Citrobacter NA	Post-Tx-onIS-1M	0.0786777995437312	0
6866	Ra	Citrobacter NA	Post-Tx-onIS-3M	0.211411656279941	0
6867	Ra	Citrobacter NA	Pre-Tx	0	0
6868	Ra	Clostridium sensu stricto 1 butyricum	Post-Tx-onIS-3M	0.377945633761433	0
6869	Ra	Clostridium sensu stricto 1 butyricum	Pre-Tx	0	0
6870	Ra	Clostridium sensu stricto 13 NA	Post-Tx-onIS-3M	0.253547400622903	0
6871	Ra	Clostridium sensu stricto 13 NA	Pre-Tx	0	0
6872	Ra	Corynebacterium NA	Post-Tx-offIS-12M	0.580801345853879	1.09415825110978
6873	Ra	Corynebacterium NA	Post-Tx-offIS-24M	-0.155254938374513	0.751148437534806
6874	Ra	Corynebacterium NA	Post-Tx-onIS-1M	-0.572053960273139	0
6875	Ra	Corynebacterium NA	Post-Tx-onIS-2M	0.415026127413245	0.803765246299339
6876	Ra	Corynebacterium NA	Post-Tx-onIS-3M	0.147780385287802	0.74389668752501
6877	Ra	Corynebacterium NA	Post-Tx-onIS-6M	-0.751946020521169	0.41763452002732
6878	Ra	Corynebacterium NA	Pre-Tx	0	0
6879	Ra	Corynebacterium afermentans	Post-Tx-offIS-12M	-0.458587277337956	0
6880	Ra	Corynebacterium afermentans	Post-Tx-onIS-3M	-0.458587277337956	0
6881	Ra	Corynebacterium afermentans	Post-Tx-onIS-6M	-0.458587277337956	0
6882	Ra	Corynebacterium afermentans	Pre-Tx	0	0
6883	Ra	Corynebacterium fournieri	Post-Tx-offIS-24M	0.581751137173774	0.426334864039836
6884	Ra	Corynebacterium fournieri	Pre-Tx	0	0
6885	Ra	Corynebacterium glucuronolyticum	Post-Tx-offIS-12M	0.727219349979057	0
6886	Ra	Corynebacterium glucuronolyticum	Pre-Tx	0	0
6887	Ra	Corynebacterium gottingense	Post-Tx-offIS-12M	0.144435690437897	0
6888	Ra	Corynebacterium gottingense	Post-Tx-offIS-24M	0.0989047347271017	0
6889	Ra	Corynebacterium gottingense	Post-Tx-onIS-3M	0.268273872102368	0
6890	Ra	Corynebacterium gottingense	Post-Tx-onIS-6M	0.08821592958356	0
6891	Ra	Corynebacterium gottingense	Pre-Tx	0	0
6892	Ra	Corynebacterium haemomassiliense	Post-Tx-offIS-12M	0.159025741658697	0.818580067580476
6893	Ra	Corynebacterium haemomassiliense	Post-Tx-offIS-24M	0.218966503754641	0.169792982081252
6894	Ra	Corynebacterium haemomassiliense	Post-Tx-onIS-1M	-0.452081168867007	0
6895	Ra	Corynebacterium haemomassiliense	Post-Tx-onIS-2M	-0.306101881157538	0
6896	Ra	Corynebacterium haemomassiliense	Post-Tx-onIS-3M	0.229134367221342	0.617557445621045
6897	Ra	Corynebacterium haemomassiliense	Post-Tx-onIS-6M	0.110757757702018	0.750318830040534
6898	Ra	Corynebacterium haemomassiliense	Pre-Tx	0	0
6899	Ra	Corynebacterium jeikeium	Post-Tx-offIS-12M	-0.324162642990081	0.584065331130975
6900	Ra	Corynebacterium jeikeium	Post-Tx-offIS-24M	-0.799434027474072	0.492212808127503
6901	Ra	Corynebacterium jeikeium	Post-Tx-onIS-1M	0.0786349455249848	0
6902	Ra	Corynebacterium jeikeium	Post-Tx-onIS-2M	0.219811862136675	0.199004426615439
6903	Ra	Corynebacterium jeikeium	Post-Tx-onIS-3M	-0.833363520690353	0.522335498480103
6904	Ra	Corynebacterium jeikeium	Post-Tx-onIS-6M	-0.693193639774363	0.566909626796328
6905	Ra	Corynebacterium jeikeium	Pre-Tx	0	0
6906	Ra	Corynebacterium kroppenstedtii	Post-Tx-offIS-12M	0.507435811353235	0.574509273608091
6907	Ra	Corynebacterium kroppenstedtii	Post-Tx-offIS-24M	-0.240562830299514	0.346113854301198
6908	Ra	Corynebacterium kroppenstedtii	Post-Tx-onIS-3M	0.315581578996125	0
6909	Ra	Corynebacterium kroppenstedtii	Post-Tx-onIS-6M	0.371317528551623	0
6910	Ra	Corynebacterium kroppenstedtii	Pre-Tx	0	0
6911	Ra	Corynebacterium mucifaciens	Post-Tx-offIS-12M	0.243691286937159	0
6912	Ra	Corynebacterium mucifaciens	Post-Tx-offIS-24M	0.289209249477175	0
6913	Ra	Corynebacterium mucifaciens	Pre-Tx	0	0
6914	Ra	Corynebacterium pseudodiphtheriticum	Post-Tx-offIS-12M	-0.0609948961479436	0.361783591800619
6915	Ra	Corynebacterium pseudodiphtheriticum	Post-Tx-offIS-24M	0.737929660823245	0
6916	Ra	Corynebacterium pseudodiphtheriticum	Post-Tx-onIS-1M	-0.219783954212382	0
6917	Ra	Corynebacterium pseudodiphtheriticum	Post-Tx-onIS-2M	0.148136750892569	0.403339679495551
6918	Ra	Corynebacterium pseudodiphtheriticum	Post-Tx-onIS-3M	0.221511475856553	0.849240946992413
6919	Ra	Corynebacterium pseudodiphtheriticum	Post-Tx-onIS-6M	-0.316229854123987	0
6920	Ra	Corynebacterium pseudodiphtheriticum	Pre-Tx	0	0
6921	Ra	Corynebacterium pyruviciproducens	Post-Tx-offIS-12M	0.394868997124797	0.622289418093329
6922	Ra	Corynebacterium pyruviciproducens	Post-Tx-offIS-24M	-0.0536429576032538	0.343857648316062
6923	Ra	Corynebacterium pyruviciproducens	Post-Tx-onIS-1M	-1.98751402685609	0
6924	Ra	Corynebacterium pyruviciproducens	Post-Tx-onIS-2M	-0.301389765243336	1.63804651282972
6925	Ra	Corynebacterium pyruviciproducens	Post-Tx-onIS-3M	-0.575384797745573	1.22382644514646
6926	Ra	Corynebacterium pyruviciproducens	Pre-Tx	0	0
6927	Ra	Corynebacterium sanguinis	Post-Tx-offIS-24M	0.0027864673563335	0.440083494318905
6928	Ra	Corynebacterium sanguinis	Post-Tx-onIS-3M	0.138651252895955	0.0771667111642984
6929	Ra	Corynebacterium sanguinis	Post-Tx-onIS-6M	0.224189965431259	0
6930	Ra	Corynebacterium sanguinis	Pre-Tx	0	0
6931	Ra	Corynebacterium simulans	Post-Tx-offIS-12M	-0.808445793907731	1.56512249860289
6932	Ra	Corynebacterium simulans	Post-Tx-offIS-24M	-1.00913026227238	1.05144403419658
6933	Ra	Corynebacterium simulans	Post-Tx-onIS-2M	0.149108197601659	0.0955169911117756
6934	Ra	Corynebacterium simulans	Post-Tx-onIS-3M	-0.393121677593357	1.11968311364832
6935	Ra	Corynebacterium simulans	Post-Tx-onIS-6M	-0.755037355912981	1.05831088857992
6936	Ra	Corynebacterium simulans	Pre-Tx	0	0
6937	Ra	Corynebacterium striatum	Post-Tx-offIS-12M	-1.23159328287503	0.122815141682042
6938	Ra	Corynebacterium striatum	Post-Tx-offIS-24M	0.382777432178151	1.29632332649504
6939	Ra	Corynebacterium striatum	Post-Tx-onIS-1M	-0.300565615291197	0.906790684120432
6940	Ra	Corynebacterium striatum	Post-Tx-onIS-2M	-1.14474986335927	0
6941	Ra	Corynebacterium striatum	Post-Tx-onIS-3M	-1.19750270445882	0.128889836209948
6942	Ra	Corynebacterium striatum	Post-Tx-onIS-6M	-1.33141868700035	0.0183592987013597
6943	Ra	Corynebacterium striatum	Pre-Tx	0	0
6944	Ra	Corynebacterium sundsvallense	Post-Tx-offIS-24M	-0.930687199911431	0
6945	Ra	Corynebacterium sundsvallense	Pre-Tx	0	0
6946	Ra	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	-0.112605509228816	0.626670700242033
6947	Ra	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	-0.415424213415103	0.928486827269277
6948	Ra	Corynebacterium tuberculostearicum	Post-Tx-onIS-1M	0.23169437278678	0.344366053404039
6949	Ra	Corynebacterium tuberculostearicum	Post-Tx-onIS-2M	1.14971646807978	0.522392783716973
6950	Ra	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	-0.182558045955545	0.371603265555903
