subject_id	final_taxa	Group	site_specific	rela_abu
4727	Pt22	Firmicutes	Post-Tx-onIS-2M	Mb	0.26120947344217
4728	Pt22	Firmicutes	Post-Tx-onIS-2M	Pc	0.401218220338983
4729	Pt22	Firmicutes	Post-Tx-onIS-2M	Ph	0.37940234791889
4730	Pt22	Firmicutes	Post-Tx-onIS-2M	Ra	0.379473911168607
4731	Pt22	Firmicutes	Post-Tx-onIS-2M	Vf	0.447138488422892
4732	Pt22	Firmicutes	Post-Tx-onIS-3M	Ac	0.23139407244786
4733	Pt22	Firmicutes	Post-Tx-onIS-3M	Hp	0.188721959250875
4734	Pt22	Firmicutes	Post-Tx-onIS-3M	Ic	0.331369082694951
4735	Pt22	Firmicutes	Post-Tx-onIS-3M	Mb	0.466581632653061
4736	Pt22	Firmicutes	Post-Tx-onIS-3M	Pc	0.201155574577359
4737	Pt22	Firmicutes	Post-Tx-onIS-3M	Ph	0.451833848873177
4738	Pt22	Firmicutes	Post-Tx-onIS-3M	Ra	0.0303270564915758
4739	Pt22	Firmicutes	Post-Tx-onIS-3M	Vf	0.279814385150812
4740	Pt22	Gammaproteobacteria	Pre-Tx	Ac	0.0259531465319247
4741	Pt22	Gammaproteobacteria	Pre-Tx	Ic	0.0125725338491296
4742	Pt22	Gammaproteobacteria	Pre-Tx	Mb	0.00222617987533393
4743	Pt22	Gammaproteobacteria	Pre-Tx	Pc	0.0161340366118523
4744	Pt22	Gammaproteobacteria	Pre-Tx	Ph	0.00252641249425815
4745	Pt22	Gammaproteobacteria	Pre-Tx	Ra	0.000628535512256442
4746	Pt22	Gammaproteobacteria	Pre-Tx	Vf	0.0112359550561798
4747	Pt22	Gammaproteobacteria	Post-Tx-onIS-1M	Ac	0.0322167697887775
4748	Pt22	Gammaproteobacteria	Post-Tx-onIS-1M	Ic	0.00826608935248967
4749	Pt22	Gammaproteobacteria	Post-Tx-onIS-1M	Mb	0.0338413846551279
4750	Pt22	Gammaproteobacteria	Post-Tx-onIS-1M	Pc	0.0120935765265662
4751	Pt22	Gammaproteobacteria	Post-Tx-onIS-1M	Ph	0.016582406471183
4752	Pt22	Gammaproteobacteria	Post-Tx-onIS-1M	Ra	0.0042397379071112
4753	Pt22	Gammaproteobacteria	Post-Tx-onIS-1M	Vf	0.0162846803377563
4754	Pt22	Gammaproteobacteria	Post-Tx-onIS-2M	Hp	0.0103498240529911
4755	Pt22	Gammaproteobacteria	Post-Tx-onIS-2M	Ic	0.508187772925765
4756	Pt22	Gammaproteobacteria	Post-Tx-onIS-2M	Mb	0.0172453437571856
4757	Pt22	Gammaproteobacteria	Post-Tx-onIS-2M	Pc	0.108050847457627
4758	Pt22	Gammaproteobacteria	Post-Tx-onIS-2M	Ph	0.045624332977588
4759	Pt22	Gammaproteobacteria	Post-Tx-onIS-2M	Ra	0.02501078050884
4760	Pt22	Gammaproteobacteria	Post-Tx-onIS-2M	Vf	0.027304499781564
4761	Pt22	Gammaproteobacteria	Post-Tx-onIS-3M	Ac	0.029198682766191
4762	Pt22	Gammaproteobacteria	Post-Tx-onIS-3M	Hp	0.0246964395966248
4763	Pt22	Gammaproteobacteria	Post-Tx-onIS-3M	Ic	0.0157140051070517
4764	Pt22	Gammaproteobacteria	Post-Tx-onIS-3M	Mb	0.0380102040816327
4765	Pt22	Gammaproteobacteria	Post-Tx-onIS-3M	Pc	0.0329552749839504
4766	Pt22	Gammaproteobacteria	Post-Tx-onIS-3M	Ph	0.0998674326115776
4767	Pt22	Gammaproteobacteria	Post-Tx-onIS-3M	Ra	0.00574826560951437
4768	Pt22	Gammaproteobacteria	Post-Tx-onIS-3M	Vf	0.0477958236658933
4769	Pt22	Micrococcus luteus	Pre-Tx	Ac	0.000459347726228755
4770	Pt22	Micrococcus luteus	Pre-Tx	Ic	0
4771	Pt22	Micrococcus luteus	Pre-Tx	Mb	0
4772	Pt22	Micrococcus luteus	Pre-Tx	Pc	0
4773	Pt22	Micrococcus luteus	Pre-Tx	Ph	0.00137804317868627
4774	Pt22	Micrococcus luteus	Pre-Tx	Ra	0
4775	Pt22	Micrococcus luteus	Pre-Tx	Vf	0.000749063670411985
4776	Pt22	Micrococcus luteus	Post-Tx-onIS-1M	Ac	0.000853424365265628
4777	Pt22	Micrococcus luteus	Post-Tx-onIS-1M	Ic	0
4778	Pt22	Micrococcus luteus	Post-Tx-onIS-1M	Mb	0.00387496770860243
4779	Pt22	Micrococcus luteus	Post-Tx-onIS-1M	Pc	0
4780	Pt22	Micrococcus luteus	Post-Tx-onIS-1M	Ph	0.00262891809908999
4781	Pt22	Micrococcus luteus	Post-Tx-onIS-1M	Ra	0
4782	Pt22	Micrococcus luteus	Post-Tx-onIS-1M	Vf	0.000804181745074387
4783	Pt22	Micrococcus luteus	Post-Tx-onIS-2M	Hp	0.000413992962119644
4784	Pt22	Micrococcus luteus	Post-Tx-onIS-2M	Ic	0.0027292576419214
4785	Pt22	Micrococcus luteus	Post-Tx-onIS-2M	Mb	0.00160956541733732
4786	Pt22	Micrococcus luteus	Post-Tx-onIS-2M	Pc	0.00238347457627119
4787	Pt22	Micrococcus luteus	Post-Tx-onIS-2M	Ph	0.00346851654215582
4788	Pt22	Micrococcus luteus	Post-Tx-onIS-2M	Ra	0
4789	Pt22	Micrococcus luteus	Post-Tx-onIS-2M	Vf	0
4790	Pt22	Micrococcus luteus	Post-Tx-onIS-3M	Ac	0.00153677277716795
4791	Pt22	Micrococcus luteus	Post-Tx-onIS-3M	Hp	0.000823214653220827
4792	Pt22	Micrococcus luteus	Post-Tx-onIS-3M	Ic	0
4793	Pt22	Micrococcus luteus	Post-Tx-onIS-3M	Mb	0
4794	Pt22	Micrococcus luteus	Post-Tx-onIS-3M	Pc	0.000213995292103574
4795	Pt22	Micrococcus luteus	Post-Tx-onIS-3M	Ph	0.00154661953159523
4796	Pt22	Micrococcus luteus	Post-Tx-onIS-3M	Ra	0
4797	Pt22	Micrococcus luteus	Post-Tx-onIS-3M	Vf	0.000696055684454756
4798	Pt22	Staphylococcus aureus	Pre-Tx	Ac	0.456361966008268
4799	Pt22	Staphylococcus aureus	Pre-Tx	Ic	0.261121856866538
4800	Pt22	Staphylococcus aureus	Pre-Tx	Mb	0.150044523597507
4801	Pt22	Staphylococcus aureus	Pre-Tx	Pc	0.379460130313373
4802	Pt22	Staphylococcus aureus	Pre-Tx	Ph	0.0790078089113459
4803	Pt22	Staphylococcus aureus	Pre-Tx	Ra	0.225434737062644
4804	Pt22	Staphylococcus aureus	Pre-Tx	Vf	0.277153558052434
4805	Pt22	Staphylococcus aureus	Post-Tx-onIS-1M	Ac	0.458715596330275
4806	Pt22	Staphylococcus aureus	Post-Tx-onIS-1M	Ic	0.733910647510332
4807	Pt22	Staphylococcus aureus	Post-Tx-onIS-1M	Mb	0.370446912942392
4808	Pt22	Staphylococcus aureus	Post-Tx-onIS-1M	Pc	0.668913560666138
4809	Pt22	Staphylococcus aureus	Post-Tx-onIS-1M	Ph	0.640444893832153
4810	Pt22	Staphylococcus aureus	Post-Tx-onIS-1M	Ra	0.0855656195798806
4811	Pt22	Staphylococcus aureus	Post-Tx-onIS-1M	Vf	0.634097305991153
4812	Pt22	Staphylococcus aureus	Post-Tx-onIS-2M	Hp	0.026702546056717
4813	Pt22	Staphylococcus aureus	Post-Tx-onIS-2M	Ic	0.0193777292576419
4814	Pt22	Staphylococcus aureus	Post-Tx-onIS-2M	Mb	0.0531156587721315
4815	Pt22	Staphylococcus aureus	Post-Tx-onIS-2M	Pc	0.0169491525423729
4816	Pt22	Staphylococcus aureus	Post-Tx-onIS-2M	Ph	0.0125400213447172
4817	Pt22	Staphylococcus aureus	Post-Tx-onIS-2M	Ra	0.213454075032341
4818	Pt22	Staphylococcus aureus	Post-Tx-onIS-2M	Vf	0.0668414154652687
4819	Pt22	Staphylococcus aureus	Post-Tx-onIS-3M	Ac	0.0021953896816685
4820	Pt22	Staphylococcus aureus	Post-Tx-onIS-3M	Hp	0.0131714344515332
4821	Pt22	Staphylococcus aureus	Post-Tx-onIS-3M	Ic	0
4822	Pt22	Staphylococcus aureus	Post-Tx-onIS-3M	Mb	0.00306122448979592
4823	Pt22	Staphylococcus aureus	Post-Tx-onIS-3M	Pc	0
4824	Pt22	Staphylococcus aureus	Post-Tx-onIS-3M	Ph	0
4825	Pt22	Staphylococcus aureus	Post-Tx-onIS-3M	Ra	0
4826	Pt22	Staphylococcus aureus	Post-Tx-onIS-3M	Vf	0.00788863109048724
4827	Pt22	Staphylococcus epidermidis	Pre-Tx	Ac	0.117133670188333
4828	Pt22	Staphylococcus epidermidis	Pre-Tx	Ic	0.0343326885880077
4829	Pt22	Staphylococcus epidermidis	Pre-Tx	Mb	0.582368655387355
4830	Pt22	Staphylococcus epidermidis	Pre-Tx	Pc	0.0636053366428793
4831	Pt22	Staphylococcus epidermidis	Pre-Tx	Ph	0.025493798805696
4832	Pt22	Staphylococcus epidermidis	Pre-Tx	Ra	0.4487743557511
4833	Pt22	Staphylococcus epidermidis	Pre-Tx	Vf	0.325093632958802
4834	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-1M	Ac	0.0541924471943674
4835	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-1M	Ic	0.00925014760873844
4836	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-1M	Mb	0.0736243864634462
4837	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-1M	Pc	0.0267644726407613
4838	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-1M	Ph	0.0232558139534884
4839	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-1M	Ra	0.869724417036038
4840	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-1M	Vf	0.033373542420587
4841	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-2M	Hp	0.0291865038294348
4842	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-2M	Ic	0.0488537117903931
4843	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-2M	Mb	0.208783628420326
4844	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-2M	Pc	0.0929555084745763
4845	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-2M	Ph	0.0341515474919957
4846	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-2M	Ra	0.109098749460974
4847	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-2M	Vf	0.0530799475753604
4848	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-3M	Ac	0.290450054884742
4849	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-3M	Hp	0.332578719901214
4850	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-3M	Ic	0.590846592025143
4851	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-3M	Mb	0.139795918367347
4852	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-3M	Pc	0.300235394821314
4853	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-3M	Ph	0.250552364118427
4854	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-3M	Ra	0.841427155599604
4855	Pt22	Staphylococcus epidermidis	Post-Tx-onIS-3M	Vf	0.106960556844548
4856	Pt22	Staphylococcus hominis	Pre-Tx	Ac	0.0767110702802021
4857	Pt22	Staphylococcus hominis	Pre-Tx	Ic	0.019100580270793
4858	Pt22	Staphylococcus hominis	Pre-Tx	Mb	0.203472840605521
4859	Pt22	Staphylococcus hominis	Pre-Tx	Pc	0.0465404902264971
4860	Pt22	Staphylococcus hominis	Pre-Tx	Ph	0.717271474506201
4861	Pt22	Staphylococcus hominis	Pre-Tx	Ra	0.0475591870940708
4862	Pt22	Staphylococcus hominis	Pre-Tx	Vf	0.175780274656679
4863	Pt22	Staphylococcus hominis	Post-Tx-onIS-1M	Ac	0.00938766801792191
4864	Pt22	Staphylococcus hominis	Post-Tx-onIS-1M	Ic	0
4865	Pt22	Staphylococcus hominis	Post-Tx-onIS-1M	Mb	0.0201498320847327
4866	Pt22	Staphylococcus hominis	Post-Tx-onIS-1M	Pc	0.00594766058683585
4867	Pt22	Staphylococcus hominis	Post-Tx-onIS-1M	Ph	0.0111223458038423
4868	Pt22	Staphylococcus hominis	Post-Tx-onIS-1M	Ra	0
4869	Pt22	Staphylococcus hominis	Post-Tx-onIS-1M	Vf	0.00402090872537193
4870	Pt22	Staphylococcus hominis	Post-Tx-onIS-2M	Hp	0.017387704409025
4871	Pt22	Staphylococcus hominis	Post-Tx-onIS-2M	Ic	0.0163755458515284
4872	Pt22	Staphylococcus hominis	Post-Tx-onIS-2M	Mb	0.100712807541964
4873	Pt22	Staphylococcus hominis	Post-Tx-onIS-2M	Pc	0.114671610169492
4874	Pt22	Staphylococcus hominis	Post-Tx-onIS-2M	Ph	0.264407684098186
4875	Pt22	Staphylococcus hominis	Post-Tx-onIS-2M	Ra	0.0405347132384649
4876	Pt22	Staphylococcus hominis	Post-Tx-onIS-2M	Vf	0.045653123634775
4877	Pt22	Staphylococcus hominis	Post-Tx-onIS-3M	Ac	0.0129527991218441
4878	Pt22	Staphylococcus hominis	Post-Tx-onIS-3M	Hp	0.0127598271249228
4879	Pt22	Staphylococcus hominis	Post-Tx-onIS-3M	Ic	0
4880	Pt22	Staphylococcus hominis	Post-Tx-onIS-3M	Mb	0.010969387755102
4881	Pt22	Staphylococcus hominis	Post-Tx-onIS-3M	Pc	0.0248234538840145
4882	Pt22	Staphylococcus hominis	Post-Tx-onIS-3M	Ph	0.0154661953159523
4883	Pt22	Staphylococcus hominis	Post-Tx-onIS-3M	Ra	0.00594648166501486
4884	Pt22	Staphylococcus hominis	Post-Tx-onIS-3M	Vf	0.0176334106728538
4885	Pt19	Actinobacteriota	Pre-Tx	Hp	0.0191250824357002
4886	Pt19	Actinobacteriota	Pre-Tx	Ic	0.000219202104340202
4887	Pt19	Actinobacteriota	Pre-Tx	Mb	0.0123539982030548
4888	Pt19	Actinobacteriota	Pre-Tx	Pc	0
4889	Pt19	Actinobacteriota	Pre-Tx	Ph	0.0368833563854311
4890	Pt19	Actinobacteriota	Pre-Tx	Ra	0.0070063694267516
4891	Pt19	Actinobacteriota	Post-Tx-onIS-3M	Ac	0.162453377538334
4892	Pt19	Actinobacteriota	Post-Tx-onIS-3M	Hp	0.183942480527262
4893	Pt19	Actinobacteriota	Post-Tx-onIS-3M	Ic	0.114132592298531
4894	Pt19	Actinobacteriota	Post-Tx-onIS-3M	Mb	0.121506211180124
4895	Pt19	Actinobacteriota	Post-Tx-onIS-3M	Pc	0.15086388537716
4896	Pt19	Actinobacteriota	Post-Tx-onIS-3M	Ph	0.360083376758728
4897	Pt19	Actinobacteriota	Post-Tx-onIS-3M	Ra	0.0332475756976054
4898	Pt19	Actinobacteriota	Post-Tx-onIS-3M	Vf	0.203451043338684
4899	Pt19	Actinobacteriota	Post-Tx-onIS-6M	Ac	0.172243892424554
4900	Pt19	Actinobacteriota	Post-Tx-onIS-6M	Hp	0.386838868388684
4901	Pt19	Actinobacteriota	Post-Tx-onIS-6M	Ic	0.0765275855250148
4902	Pt19	Actinobacteriota	Post-Tx-onIS-6M	Mb	0.233287046220988
4903	Pt19	Actinobacteriota	Post-Tx-onIS-6M	Pc	0.165904365904366
4904	Pt19	Actinobacteriota	Post-Tx-onIS-6M	Ra	0.023002421307506
4905	Pt19	Actinobacteriota	Post-Tx-onIS-6M	Vf	0.113081166272656
4906	Pt19	Actinobacteriota	Post-Tx-offIS-12M	Ac	0.0711940910956094
4907	Pt19	Actinobacteriota	Post-Tx-offIS-12M	Hp	0.0759891145070127
4908	Pt19	Actinobacteriota	Post-Tx-offIS-12M	Ic	0.041391081715383
4909	Pt19	Actinobacteriota	Post-Tx-offIS-12M	Mb	0.12745309467328
4910	Pt19	Actinobacteriota	Post-Tx-offIS-12M	Pc	0.33229675699689
4911	Pt19	Actinobacteriota	Post-Tx-offIS-12M	Ph	0.383732057416268
4912	Pt19	Actinobacteriota	Post-Tx-offIS-12M	Ra	0.0179522588281712
4913	Pt19	Actinobacteriota	Post-Tx-offIS-12M	Vf	0.101681016810168
4914	Pt19	Alphaproteobacteria	Pre-Tx	Hp	0
4915	Pt19	Alphaproteobacteria	Pre-Tx	Ic	0
4916	Pt19	Alphaproteobacteria	Pre-Tx	Mb	0
4917	Pt19	Alphaproteobacteria	Pre-Tx	Pc	0
4918	Pt19	Alphaproteobacteria	Pre-Tx	Ph	0.00391885661595205
4919	Pt19	Alphaproteobacteria	Pre-Tx	Ra	0
4920	Pt19	Alphaproteobacteria	Post-Tx-onIS-3M	Ac	0.00352258599254041
4921	Pt19	Alphaproteobacteria	Post-Tx-onIS-3M	Hp	0
4922	Pt19	Alphaproteobacteria	Post-Tx-onIS-3M	Ic	0.000595474394601033
4923	Pt19	Alphaproteobacteria	Post-Tx-onIS-3M	Mb	0.000194099378881988
4924	Pt19	Alphaproteobacteria	Post-Tx-onIS-3M	Pc	0.0153813737884534
4925	Pt19	Alphaproteobacteria	Post-Tx-onIS-3M	Ph	0.0330901511203752
4926	Pt19	Alphaproteobacteria	Post-Tx-onIS-3M	Ra	0
4927	Pt19	Alphaproteobacteria	Post-Tx-onIS-3M	Vf	0.000200642054574639
4928	Pt19	Alphaproteobacteria	Post-Tx-onIS-6M	Ac	0.00184766988298091
4929	Pt19	Alphaproteobacteria	Post-Tx-onIS-6M	Hp	0.0002050020500205
4930	Pt19	Alphaproteobacteria	Post-Tx-onIS-6M	Ic	0.000197745699031046
4931	Pt19	Alphaproteobacteria	Post-Tx-onIS-6M	Mb	0.000396746677246578
4932	Pt19	Alphaproteobacteria	Post-Tx-onIS-6M	Pc	0.00602910602910603
4933	Pt19	Alphaproteobacteria	Post-Tx-onIS-6M	Ra	0
4934	Pt19	Alphaproteobacteria	Post-Tx-onIS-6M	Vf	0.000591016548463357
4935	Pt19	Alphaproteobacteria	Post-Tx-offIS-12M	Ac	0.00164136233073451
4936	Pt19	Alphaproteobacteria	Post-Tx-offIS-12M	Hp	0.00272137324680762
4937	Pt19	Alphaproteobacteria	Post-Tx-offIS-12M	Ic	0.000853424365265628
4938	Pt19	Alphaproteobacteria	Post-Tx-offIS-12M	Mb	0.000862626698296312
4939	Pt19	Alphaproteobacteria	Post-Tx-offIS-12M	Pc	0.0066637050199911
4940	Pt19	Alphaproteobacteria	Post-Tx-offIS-12M	Ph	0.0291866028708134
4941	Pt19	Alphaproteobacteria	Post-Tx-offIS-12M	Ra	0
4942	Pt19	Alphaproteobacteria	Post-Tx-offIS-12M	Vf	0.0006150061500615
4943	Pt19	Bacteria	Pre-Tx	Hp	0.0230819960430864
4944	Pt19	Bacteria	Pre-Tx	Ic	0.00153441473038141
4945	Pt19	Bacteria	Pre-Tx	Mb	0.0262803234501348
4946	Pt19	Bacteria	Pre-Tx	Pc	0.00325505696349686
4947	Pt19	Bacteria	Pre-Tx	Ph	0.0184416781927155
4948	Pt19	Bacteria	Pre-Tx	Ra	0.016135881104034
4949	Pt19	Bacteria	Post-Tx-onIS-3M	Ac	0
4950	Pt19	Bacteria	Post-Tx-onIS-3M	Hp	0.00299580587177951
4951	Pt19	Bacteria	Post-Tx-onIS-3M	Ic	0.000396982929734021
4952	Pt19	Bacteria	Post-Tx-onIS-3M	Mb	0.00116459627329193
4953	Pt19	Bacteria	Post-Tx-onIS-3M	Pc	0.00800674252001686
4954	Pt19	Bacteria	Post-Tx-onIS-3M	Ph	0.00651380927566441
4955	Pt19	Bacteria	Post-Tx-onIS-3M	Ra	0.00059370670888581
4956	Pt19	Bacteria	Post-Tx-onIS-3M	Vf	0.00501605136436597
4957	Pt19	Bacteria	Post-Tx-onIS-6M	Ac	0.0137548757955245
4958	Pt19	Bacteria	Post-Tx-onIS-6M	Hp	0.0557605576055761
4959	Pt19	Bacteria	Post-Tx-onIS-6M	Ic	0.00949179355349022
4960	Pt19	Bacteria	Post-Tx-onIS-6M	Mb	0.0180519738147193
4961	Pt19	Bacteria	Post-Tx-onIS-6M	Pc	0.0494802494802495
4962	Pt19	Bacteria	Post-Tx-onIS-6M	Ra	0.0046408393866021
4963	Pt19	Bacteria	Post-Tx-onIS-6M	Vf	0.0181245074862096
4964	Pt19	Bacteria	Post-Tx-offIS-12M	Ac	0.0133360689372179
4965	Pt19	Bacteria	Post-Tx-offIS-12M	Hp	0.0307724513292862
4966	Pt19	Bacteria	Post-Tx-offIS-12M	Ic	0.0061873266481758
4967	Pt19	Bacteria	Post-Tx-offIS-12M	Mb	0.0715980159585939
4968	Pt19	Bacteria	Post-Tx-offIS-12M	Pc	0.0082185695246557
4969	Pt19	Bacteria	Post-Tx-offIS-12M	Ph	0.00909090909090909
4970	Pt19	Bacteria	Post-Tx-offIS-12M	Ra	0.0013809429867824
4971	Pt19	Bacteria	Post-Tx-offIS-12M	Vf	0.013940139401394
4972	Pt19	Corynebacterium tuberculostearicum	Pre-Tx	Hp	0.481424488898659
4973	Pt19	Corynebacterium tuberculostearicum	Pre-Tx	Ic	0.516659359929855
4974	Pt19	Corynebacterium tuberculostearicum	Pre-Tx	Mb	0.545822102425876
4975	Pt19	Corynebacterium tuberculostearicum	Pre-Tx	Pc	0.0897465705649849
4976	Pt19	Corynebacterium tuberculostearicum	Pre-Tx	Ph	0.292531120331951
4977	Pt19	Corynebacterium tuberculostearicum	Pre-Tx	Ra	0.434819532908705
4978	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Ac	0.227103191048487
4979	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Hp	0.107050129818254
4980	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Ic	0.28483525208416
4981	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Mb	0.163625776397516
4982	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Pc	0.134007585335019
4983	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Ph	0.101875977071391
4984	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Ra	0.0868790817336236
4985	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-3M	Vf	0.178571428571429
4986	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Ac	0.237322931636214
4987	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Hp	0.153751537515375
4988	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Ic	0.315206644255488
4989	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Mb	0.16464987105733
4990	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Pc	0.234719334719335
4991	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Ra	0.811138014527845
4992	Pt19	Corynebacterium tuberculostearicum	Post-Tx-onIS-6M	Vf	0.277186761229315
4993	Pt19	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ac	0.382437423061141
4994	Pt19	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Hp	0.646849487125811
4995	Pt19	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ic	0.816727117559206
4996	Pt19	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Mb	0.446624973042915
4997	Pt19	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Pc	0.375610839626833
4998	Pt19	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ph	0.119377990430622
4999	Pt19	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ra	0.292365358058789
5000	Pt19	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Vf	0.464944649446494
5001	Pt19	Cutibacterium acnes	Pre-Tx	Hp	0.00087931413497472
5002	Pt19	Cutibacterium acnes	Pre-Tx	Ic	0.000219202104340202
5003	Pt19	Cutibacterium acnes	Pre-Tx	Mb	0.000673854447439353
5004	Pt19	Cutibacterium acnes	Pre-Tx	Pc	0.000465008137642409
5005	Pt19	Cutibacterium acnes	Pre-Tx	Ph	0.00184416781927155
5006	Pt19	Cutibacterium acnes	Pre-Tx	Ra	0.000212314225053079
5007	Pt19	Cutibacterium acnes	Post-Tx-onIS-3M	Ac	0.0275590551181102
5008	Pt19	Cutibacterium acnes	Post-Tx-onIS-3M	Hp	0.0525264629518674
5009	Pt19	Cutibacterium acnes	Post-Tx-onIS-3M	Ic	0.00793965859468043
5010	Pt19	Cutibacterium acnes	Post-Tx-onIS-3M	Mb	0.00543478260869565
5011	Pt19	Cutibacterium acnes	Post-Tx-onIS-3M	Pc	0.0240202275600506
5012	Pt19	Cutibacterium acnes	Post-Tx-onIS-3M	Ph	0.030745179781136
5013	Pt19	Cutibacterium acnes	Post-Tx-onIS-3M	Ra	0.00178112012665743
5014	Pt19	Cutibacterium acnes	Post-Tx-onIS-3M	Vf	0.0240770465489567
5015	Pt19	Cutibacterium acnes	Post-Tx-onIS-6M	Ac	0.0268938616300554
5016	Pt19	Cutibacterium acnes	Post-Tx-onIS-6M	Hp	0.021730217302173
5017	Pt19	Cutibacterium acnes	Post-Tx-onIS-6M	Ic	0.00790982796124184
5018	Pt19	Cutibacterium acnes	Post-Tx-onIS-6M	Mb	0.0101170402697877
5019	Pt19	Cutibacterium acnes	Post-Tx-onIS-6M	Pc	0.0977130977130977
5020	Pt19	Cutibacterium acnes	Post-Tx-onIS-6M	Ra	0.00161420500403551
5021	Pt19	Cutibacterium acnes	Post-Tx-onIS-6M	Vf	0.0691489361702128
5022	Pt19	Cutibacterium acnes	Post-Tx-offIS-12M	Ac	0.0861715223635617
5023	Pt19	Cutibacterium acnes	Post-Tx-offIS-12M	Hp	0.0226083315888633
5024	Pt19	Cutibacterium acnes	Post-Tx-offIS-12M	Ic	0.00384040964369533
5025	Pt19	Cutibacterium acnes	Post-Tx-offIS-12M	Mb	0.0189777873625189
5026	Pt19	Cutibacterium acnes	Post-Tx-offIS-12M	Pc	0.0255442025766326
5027	Pt19	Cutibacterium acnes	Post-Tx-offIS-12M	Ph	0.031578947368421
5028	Pt19	Cutibacterium acnes	Post-Tx-offIS-12M	Ra	0.00670743736437167
5029	Pt19	Cutibacterium acnes	Post-Tx-offIS-12M	Vf	0.0571955719557196
5030	Pt19	Firmicutes	Pre-Tx	Hp	0.451527808309518
5031	Pt19	Firmicutes	Pre-Tx	Ic	0.473914949583516
5032	Pt19	Firmicutes	Pre-Tx	Mb	0.387241689128482
5033	Pt19	Firmicutes	Pre-Tx	Pc	0.863985119739595
5034	Pt19	Firmicutes	Pre-Tx	Ph	0.585292761641309
5035	Pt19	Firmicutes	Pre-Tx	Ra	0.336942675159236
5036	Pt19	Firmicutes	Post-Tx-onIS-3M	Ac	0.00538748445917944
5037	Pt19	Firmicutes	Post-Tx-onIS-3M	Hp	0.00858797683243459
5038	Pt19	Firmicutes	Post-Tx-onIS-3M	Ic	0.00416832076220723
5039	Pt19	Firmicutes	Post-Tx-onIS-3M	Mb	0.00427018633540373
5040	Pt19	Firmicutes	Post-Tx-onIS-3M	Pc	0.010535187526338
5041	Pt19	Firmicutes	Post-Tx-onIS-3M	Ph	0.0341323606044815
5042	Pt19	Firmicutes	Post-Tx-onIS-3M	Ra	0.00098951118147635
5043	Pt19	Firmicutes	Post-Tx-onIS-3M	Vf	0.00682182985553773
5044	Pt19	Firmicutes	Post-Tx-onIS-6M	Ac	0.0332580578936563
5045	Pt19	Firmicutes	Post-Tx-onIS-6M	Hp	0.064780647806478
5046	Pt19	Firmicutes	Post-Tx-onIS-6M	Ic	0.0223452639905082
5047	Pt19	Firmicutes	Post-Tx-onIS-6M	Mb	0.0299543741321166
5048	Pt19	Firmicutes	Post-Tx-onIS-6M	Pc	0.0476091476091477
5049	Pt19	Firmicutes	Post-Tx-onIS-6M	Ra	0.00443906376109766
